id,max_voice_score
TEST_21113,0.97779983
TEST_47100,0.99982226
TEST_44438,0.8904863
TEST_38313,0.9995976
TEST_01367,0.9999225
TEST_37856,0.99998176
TEST_48810,0.9999666
TEST_48390,0.9999412
TEST_38634,0.9999565
TEST_08073,0.9999237
TEST_03835,0.9999986
TEST_13723,0.99999267
TEST_18450,0.9999967
TEST_44542,3.8978965e-06
TEST_37922,0.99989855
TEST_28991,0.9999788
TEST_49054,0.9994156
TEST_21622,0.999405
TEST_40447,0.99998206
TEST_42883,0.99868697
TEST_03422,0.9999808
TEST_14056,0.99935174
TEST_38844,0.9995064
TEST_28406,0.9997499
TEST_43466,0.9999884
TEST_39262,0.99999595
TEST_27339,0.9999336
TEST_37942,0.99887574
TEST_23751,0.9995809
TEST_41394,0.99993557
TEST_45998,0.99931294
TEST_00400,0.99995875
TEST_19340,0.9963915
TEST_42035,0.99998814
TEST_21968,0.999946
TEST_40343,0.9995616
TEST_04639,0.9992929
TEST_42335,0.9999754
TEST_46455,0.99999803
TEST_07245,0.99999946
TEST_34576,0.99770284
TEST_45735,0.9998848
TEST_45080,0.11304467
TEST_10716,0.9961206
TEST_47492,0.99999654
TEST_30833,0.99995565
TEST_46411,0.9999831
TEST_47268,0.7386773
TEST_31436,0.99996054
TEST_25126,0.99990433
TEST_31136,0.9998452
TEST_05243,0.99998045
TEST_05450,0.9692991
TEST_23212,0.0025553887
TEST_30584,9.141532e-07
TEST_29747,0.9854416
TEST_08954,0.9557642
TEST_05723,0.99997514
TEST_46381,0.99993867
TEST_14205,0.9999235
TEST_05424,0.99833184
TEST_42730,0.98442674
TEST_34450,0.99940675
TEST_21277,0.99961627
TEST_23950,0.9998289
TEST_33070,0.99991024
TEST_10295,2.291162e-05
TEST_06499,0.9991289
TEST_04904,0.99997395
TEST_20621,0.99982667
TEST_37331,0.99994797
TEST_38581,0.99996114
TEST_20861,0.9998209
TEST_26401,0.99880236
TEST_24593,0.9999753
TEST_23718,0.001878034
TEST_02051,0.0001104257
TEST_25574,0.9908882
TEST_17274,0.99711263
TEST_37256,0.9999583
TEST_17628,0.9995664
TEST_09253,0.025784772
TEST_10370,0.99834406
TEST_36100,0.99999714
TEST_15983,0.9996355
TEST_12608,0.99995416
TEST_11948,0.99983054
TEST_02165,0.999991
TEST_42895,0.9992784
TEST_29211,0.9998229
TEST_10317,0.9998704
TEST_02067,0.0022545615
TEST_18177,0.99995285
TEST_10675,0.99970007
TEST_14466,0.99403155
TEST_28386,0.99999654
TEST_08423,0.9983755
TEST_13831,0.99999034
TEST_47700,0.9996695
TEST_03970,0.07811786
TEST_42090,0.99993765
TEST_16878,0.99992853
TEST_30396,0.99999195
TEST_00439,0.9999518
TEST_13013,0.99980897
TEST_22277,0.99913347
TEST_14435,0.99998075
TEST_43651,0.99995494
TEST_21789,0.999999
TEST_45610,0.99992937
TEST_22473,0.99996316
TEST_33442,0.9999644
TEST_17406,0.99998116
TEST_03282,0.99992025
TEST_09006,0.9947533
TEST_47212,0.99999493
TEST_17815,0.99987197
TEST_05967,0.9999998
TEST_42048,0.9998958
TEST_49139,0.99954396
TEST_48973,0.9981655
TEST_40865,0.0017055048
TEST_27342,0.99998564
TEST_32113,1.4631962e-06
TEST_14979,0.99938333
TEST_22513,0.99998355
TEST_27163,0.99784756
TEST_19392,0.99060625
TEST_31303,0.99988437
TEST_40349,0.99999183
TEST_33106,0.99997914
TEST_43257,0.9999879
TEST_46053,0.999985
TEST_05231,0.9994241
TEST_40185,0.99992794
TEST_09673,0.999308
TEST_38963,0.99999475
TEST_35901,0.99991965
TEST_05152,0.99979895
TEST_30838,0.99994814
TEST_19064,0.9997834
TEST_37693,0.9999989
TEST_16358,3.7382295e-05
TEST_45882,0.99934334
TEST_31274,0.99991286
TEST_13510,2.919964e-06
TEST_27170,0.99674577
TEST_08715,0.99997467
TEST_38175,0.9931169
TEST_42542,0.9996247
TEST_29642,0.999236
TEST_07322,0.9999169
TEST_40100,0.9993004
TEST_46664,0.99997514
TEST_40653,0.999947
TEST_18401,0.9999395
TEST_19426,0.9999702
TEST_26346,0.9999765
TEST_14550,0.99979824
TEST_04598,0.8557619
TEST_29302,0.999992
TEST_04068,0.999939
TEST_14763,0.999798
TEST_01349,0.9999694
TEST_07252,0.99993867
TEST_13413,0.99998826
TEST_02862,0.9998834
TEST_24457,0.9999086
TEST_20853,0.9999377
TEST_33281,0.9992629
TEST_48140,0.9999982
TEST_21335,0.99999
TEST_06244,0.99159294
TEST_01204,0.99919087
TEST_26991,0.9994738
TEST_23131,0.99984705
TEST_21744,0.9999898
TEST_27268,0.99984956
TEST_46036,0.99999684
TEST_27277,0.99749964
TEST_01811,0.99988484
TEST_16071,0.9999176
TEST_34114,0.99989456
TEST_03251,0.9999984
TEST_08740,0.9998039
TEST_14560,0.9999528
TEST_45007,0.0078009972
TEST_24500,0.9999982
TEST_16373,0.9999304
TEST_40301,0.9999742
TEST_22234,0.999455
TEST_39692,0.9983205
TEST_47442,0.9998959
TEST_37893,0.9999929
TEST_21054,0.9999065
TEST_39578,0.9999835
TEST_32950,0.99624383
TEST_24835,0.99952686
TEST_32802,0.9999971
TEST_26226,0.99998343
TEST_32663,0.9999935
TEST_33686,0.99741644
TEST_37297,0.99983007
TEST_11650,0.99999315
TEST_27519,0.9999641
TEST_02135,0.88566136
TEST_46431,0.9943038
TEST_36648,0.9999698
TEST_02472,6.134908e-08
TEST_41173,0.99998444
TEST_04368,0.9999236
TEST_25943,1.9090073e-06
TEST_39999,0.3621891
TEST_44875,0.99977976
TEST_46697,1.4128585e-05
TEST_43662,0.9999694
TEST_35211,0.99994355
TEST_41889,0.913262
TEST_33227,0.0037251138
TEST_45022,0.9215676
TEST_04456,0.9997864
TEST_08094,0.031034874
TEST_32500,0.99999666
TEST_40153,6.6282196e-06
TEST_35143,0.9999587
TEST_25767,0.9998977
TEST_45384,0.008885188
TEST_32693,0.9992415
TEST_14194,0.9999391
TEST_44294,0.9998992
TEST_31261,0.9999831
TEST_36435,0.007272448
TEST_45668,0.9999912
TEST_12592,0.99799263
TEST_09207,0.99995893
TEST_45959,0.99707186
TEST_15536,0.99992514
TEST_03819,0.9999677
TEST_12635,0.9988408
TEST_41497,0.9999909
TEST_01997,0.99998504
TEST_42438,3.515579e-06
TEST_08584,0.99999684
TEST_25309,0.99943835
TEST_16478,0.99994814
TEST_14669,0.5900494
TEST_16757,0.999976
TEST_12851,0.9999517
TEST_06933,0.9997253
TEST_32924,0.9999197
TEST_16064,0.026569214
TEST_00073,0.99998343
TEST_11394,0.99997115
TEST_05870,0.9999121
TEST_15826,0.9991874
TEST_41421,0.99997574
TEST_38987,0.99996936
TEST_05826,0.9999511
TEST_32092,0.9995781
TEST_37087,0.999892
TEST_27400,0.011186979
TEST_41349,0.9804513
TEST_33226,0.99998635
TEST_39180,0.9999971
TEST_01213,0.9995855
TEST_01769,0.9999946
TEST_14513,0.9999869
TEST_39975,0.9999876
TEST_06707,0.99998766
TEST_27637,0.99999076
TEST_44850,0.99903214
TEST_03035,0.9999696
TEST_03922,0.9999861
TEST_19166,0.99994594
TEST_27093,0.99999017
TEST_36611,0.010266592
TEST_23762,0.9999526
TEST_22812,0.9999711
TEST_14650,0.99998885
TEST_42588,0.9999208
TEST_21965,0.040068127
TEST_48708,0.9999791
TEST_15965,0.9999889
TEST_26522,0.99999475
TEST_11639,0.9989043
TEST_08238,0.9981721
TEST_19832,0.9999975
TEST_29662,0.99991155
TEST_33921,0.99925274
TEST_17410,0.9998434
TEST_25952,0.9999291
TEST_21063,0.9999935
TEST_49733,0.9990553
TEST_23666,0.9998581
TEST_23484,0.9999937
TEST_09542,0.005805515
TEST_11756,0.9991582
TEST_22401,0.99999386
TEST_16567,0.9995521
TEST_49013,0.7389631
TEST_11794,0.9998886
TEST_05312,0.014689548
TEST_34604,0.9999884
TEST_18402,0.99999917
TEST_04749,0.999448
TEST_33209,0.99990535
TEST_28497,0.99999315
TEST_15022,1.0581657e-05
TEST_11468,0.9997053
TEST_44500,0.9998776
TEST_11030,0.99989367
TEST_00577,0.53464663
TEST_35512,0.99950075
TEST_06519,0.99774665
TEST_19563,0.99999136
TEST_19593,0.9999885
TEST_18345,0.9999727
TEST_41923,0.99998593
TEST_35234,0.9999485
TEST_46712,0.999879
TEST_05953,0.025607029
TEST_02845,0.999778
TEST_08713,0.9999948
TEST_48204,0.9993576
TEST_10036,0.9999845
TEST_39544,0.99999034
TEST_18290,3.2546868e-06
TEST_01550,0.9999237
TEST_22381,0.9996389
TEST_02980,0.99999934
TEST_06065,0.99997437
TEST_39446,0.99927634
TEST_14380,0.9970213
TEST_14022,0.017012335
TEST_42593,0.99987614
TEST_22576,0.09039377
TEST_14941,1.0200205e-06
TEST_35467,0.9999891
TEST_23733,0.99957335
TEST_35844,0.99992687
TEST_21714,0.99754167
TEST_25382,0.996565
TEST_48671,0.99999243
TEST_39941,0.9998073
TEST_37677,0.99987423
TEST_16914,0.99968773
TEST_22011,0.02557843
TEST_43041,0.99965256
TEST_05509,0.9998452
TEST_10379,0.9998971
TEST_37194,0.9999974
TEST_04412,0.9999797
TEST_36377,0.99991757
TEST_13060,0.99963295
TEST_25631,0.562061
TEST_37818,0.9999844
TEST_12294,0.9972781
TEST_21696,0.99992764
TEST_10848,0.9999783
TEST_06920,0.99665946
TEST_15149,0.9997077
TEST_09941,0.99994147
TEST_16606,0.9974529
TEST_04174,0.98919135
TEST_39612,0.99996114
TEST_44126,0.99999624
TEST_18704,0.999937
TEST_44304,0.9999935
TEST_40570,0.9999796
TEST_30866,0.9999955
TEST_39777,0.9992904
TEST_38462,0.99999005
TEST_29832,0.99999267
TEST_00167,0.99916476
TEST_41612,0.99998915
TEST_49343,0.999945
TEST_44523,0.98769504
TEST_08908,0.9999052
TEST_13392,0.019727694
TEST_44035,0.96049476
TEST_38260,0.9907604
TEST_23595,0.97681695
TEST_39104,0.99960077
TEST_21150,0.9999652
TEST_37286,0.99994636
TEST_17156,0.99999243
TEST_19822,0.9770734
TEST_36161,0.999751
TEST_42433,0.99986553
TEST_01289,0.99999595
TEST_33654,0.99996716
TEST_25181,0.9245929
TEST_44915,0.9999947
TEST_48566,0.9999831
TEST_36331,0.99997056
TEST_46760,0.9999815
TEST_18084,0.9970192
TEST_13584,7.482444e-07
TEST_12709,0.99999493
TEST_28665,0.9999634
TEST_18170,0.9998815
TEST_39527,0.9999945
TEST_32780,0.99996585
TEST_11436,0.99997646
TEST_19844,0.9998254
TEST_21613,0.9993129
TEST_48357,0.9999151
TEST_00611,0.69305885
TEST_27555,0.99954987
TEST_34620,8.634644e-08
TEST_28206,0.99996597
TEST_39504,0.9999464
TEST_38791,0.99998873
TEST_24787,0.9996476
TEST_21341,0.99844986
TEST_20250,0.9995582
TEST_01599,0.9999702
TEST_05242,0.9317273
TEST_28815,0.99977905
TEST_39506,0.9998866
TEST_24109,0.99997514
TEST_27611,0.997664
TEST_47810,0.99998194
TEST_28033,0.889486
TEST_37314,0.99984634
TEST_27043,0.999998
TEST_29826,0.99967223
TEST_43368,0.9999182
TEST_39394,0.0004541211
TEST_10950,0.99976015
TEST_10007,0.9999788
TEST_03763,0.9993648
TEST_29439,0.00040737208
TEST_32124,0.9999675
TEST_36170,0.9999918
TEST_37066,0.99316156
TEST_33250,0.99987906
TEST_20127,0.9997744
TEST_01842,0.9999285
TEST_45099,0.99943376
TEST_36589,0.061433785
TEST_31686,0.011640512
TEST_21546,0.999954
TEST_43938,0.99993116
TEST_28196,0.9996119
TEST_13294,0.99974155
TEST_38667,0.9999992
TEST_00323,0.999527
TEST_06131,0.9999973
TEST_30544,0.999885
TEST_15866,0.9980852
TEST_25072,0.99998844
TEST_41556,0.99993724
TEST_23120,0.99944395
TEST_35818,0.004426007
TEST_10262,0.99999475
TEST_41966,0.9999096
TEST_36868,0.9998187
TEST_38663,0.9999852
TEST_27739,0.9995704
TEST_35443,0.9968213
TEST_37069,0.99961114
TEST_25726,0.9998962
TEST_13237,0.9999978
TEST_35151,0.9961756
TEST_18032,0.9999163
TEST_42789,0.019105745
TEST_38972,0.99994165
TEST_29738,0.99998593
TEST_10580,0.9999989
TEST_05514,0.99999666
TEST_40727,0.99988776
TEST_19278,0.9996844
TEST_35053,0.99972165
TEST_21072,0.998661
TEST_31421,0.99945974
TEST_35750,0.9999943
TEST_10270,0.9996567
TEST_14283,0.12615427
TEST_27403,0.9999746
TEST_29523,0.99979806
TEST_40510,0.9999825
TEST_35007,0.0005469139
TEST_00513,0.022842709
TEST_48329,0.99997836
TEST_00231,0.99520147
TEST_14871,0.99999785
TEST_36949,0.9999981
TEST_35125,0.99998105
TEST_13933,0.99993235
TEST_08911,0.99999195
TEST_43593,0.9999966
TEST_13055,0.9998146
TEST_23578,0.9999976
TEST_24046,0.00033888718
TEST_33416,0.99971414
TEST_34833,0.9999979
TEST_43390,0.9997864
TEST_00463,0.9978014
TEST_39144,0.95013255
TEST_21415,0.9999232
TEST_48113,0.24554017
TEST_24518,1.6261722e-06
TEST_06797,0.99968404
TEST_41371,0.99992925
TEST_01060,0.9991059
TEST_37166,0.9998317
TEST_24555,0.9970087
TEST_14266,8.634644e-08
TEST_49834,0.99998826
TEST_42716,0.9999011
TEST_21498,0.99919724
TEST_23541,0.9992693
TEST_37344,0.94680864
TEST_08679,0.9999585
TEST_04801,0.99987787
TEST_25811,0.9999652
TEST_22577,0.99992377
TEST_47956,0.8289726
TEST_36682,0.99998826
TEST_38631,0.99985105
TEST_00617,0.9999245
TEST_12540,0.9951098
TEST_42537,0.9999927
TEST_39156,0.45175534
TEST_00123,0.99999225
TEST_11355,0.9991825
TEST_49677,0.9907186
TEST_39282,0.99983346
TEST_23957,2.0654343e-06
TEST_26653,0.9999892
TEST_15738,0.9999924
TEST_00253,0.0017600206
TEST_20641,0.99659634
TEST_28923,0.99789494
TEST_39832,0.9998843
TEST_28917,5.312764e-05
TEST_43310,0.9972371
TEST_22005,0.9998012
TEST_29176,0.9999908
TEST_21125,0.9999904
TEST_43686,0.9997402
TEST_13447,0.9999891
TEST_26334,0.9999707
TEST_29971,0.9998985
TEST_46057,0.9991632
TEST_20511,0.99982536
TEST_16384,0.9999968
TEST_47010,0.99961483
TEST_03402,0.9999967
TEST_02967,0.9996693
TEST_41019,0.9999932
TEST_45702,0.9997808
TEST_23069,0.99976605
TEST_30099,0.99971056
TEST_07266,0.9999879
TEST_28326,0.15134914
TEST_41899,0.99958736
TEST_24324,0.9999714
TEST_15883,0.9994998
TEST_48864,0.9982923
TEST_29805,0.98269093
TEST_45557,0.99947375
TEST_15722,0.19944789
TEST_07012,0.99998856
TEST_41513,0.9800369
TEST_36890,0.99078053
TEST_07125,0.99999535
TEST_49397,0.999992
TEST_29248,0.9687597
TEST_42742,0.99997884
TEST_44344,0.99999
TEST_30640,0.9999888
TEST_34180,0.99973476
TEST_06323,0.99995357
TEST_15966,0.9999882
TEST_17573,0.9914005
TEST_36800,0.99977016
TEST_35313,0.99806803
TEST_04000,1.506114e-07
TEST_11096,0.9998946
TEST_43048,0.99999696
TEST_34836,0.99990445
TEST_37813,0.9997602
TEST_36413,0.9999111
TEST_33591,0.99999714
TEST_00016,0.9997953
TEST_28603,0.32640573
TEST_12301,0.9999992
TEST_25617,0.9981674
TEST_32931,0.9999012
TEST_42633,0.99999905
TEST_42721,0.9996167
TEST_05287,0.99987715
TEST_30075,0.99993426
TEST_35531,0.999999
TEST_18603,1.7169386e-05
TEST_28675,0.99984
TEST_33531,0.9999909
TEST_40454,0.9999967
TEST_22966,0.9999114
TEST_37155,0.9999072
TEST_44674,0.9952671
TEST_11587,0.99995464
TEST_44107,0.99997205
TEST_04052,0.9999891
TEST_43666,0.010205963
TEST_14914,0.9996793
TEST_44701,0.0041377093
TEST_10210,0.9990638
TEST_40525,0.9982111
TEST_40617,0.9999207
TEST_16876,0.8524032
TEST_34452,0.99982905
TEST_48178,0.99968714
TEST_15909,0.99992156
TEST_01445,0.9997264
TEST_44913,0.99993205
TEST_04817,0.9999861
TEST_49049,0.998927
TEST_20220,0.0057667526
TEST_37366,0.99951637
TEST_48362,0.9999697
TEST_20542,0.99995106
TEST_16112,0.9999923
TEST_30505,0.999992
TEST_14646,0.9996375
TEST_47901,0.9999881
TEST_15400,0.99999774
TEST_45247,0.9999175
TEST_43240,0.99999744
TEST_45065,0.9995459
TEST_07630,0.9999869
TEST_33194,0.99999404
TEST_13633,0.9999231
TEST_27293,0.9998221
TEST_35219,0.0061969943
TEST_40505,0.9999414
TEST_08712,0.9997445
TEST_21796,0.016206048
TEST_11107,0.9998811
TEST_17928,0.9994419
TEST_41305,0.020140009
TEST_43228,0.99042237
TEST_41689,0.999999
TEST_22061,0.99969625
TEST_31420,0.99964654
TEST_47718,1.09936855e-05
TEST_36535,0.9995023
TEST_07278,0.9993322
TEST_13873,0.99999577
TEST_26235,0.99999666
TEST_00710,0.999999
TEST_40252,0.99999905
TEST_43923,0.99990773
TEST_11431,0.9999933
TEST_00908,0.9998916
TEST_04592,0.0102027785
TEST_26289,0.9999398
TEST_12640,0.99997705
TEST_34897,0.99595857
TEST_44196,0.9996568
TEST_19773,0.99998975
TEST_42786,0.99879634
TEST_09702,0.9999987
TEST_09091,0.99999946
TEST_25387,0.99997824
TEST_18628,0.99993855
TEST_33737,0.99979484
TEST_32795,0.9999458
TEST_14202,0.9999377
TEST_41626,0.9999935
TEST_14430,0.9999285
TEST_42630,0.9999368
TEST_34857,0.04174573
TEST_19325,0.999993
TEST_28267,7.5558305e-08
TEST_22827,0.99997437
TEST_09016,0.9999746
TEST_24983,0.99966115
TEST_17140,0.9987499
TEST_39716,0.99982995
TEST_19330,0.99977386
TEST_28448,0.99919593
TEST_27605,0.746826
TEST_13336,0.99990046
TEST_26569,0.99963766
TEST_06852,0.9999297
TEST_42378,0.9993479
TEST_35102,0.9997386
TEST_40877,0.99997306
TEST_22114,2.3999764e-05
TEST_20691,0.9997829
TEST_47174,0.9995029
TEST_07809,0.9924235
TEST_20010,0.99999225
TEST_37158,0.9999204
TEST_00891,0.99991304
TEST_28819,0.9999505
TEST_01575,0.9999392
TEST_05680,0.997963
TEST_08936,0.99999624
TEST_48703,0.99980104
TEST_08598,0.99998856
TEST_12185,0.9999789
TEST_33086,9.4023775e-08
TEST_11672,0.9999819
TEST_00460,0.99998826
TEST_19068,0.9999235
TEST_34656,0.9999426
TEST_33867,0.99933696
TEST_34677,0.95833236
TEST_48226,2.2360982e-09
TEST_13170,4.104857e-06
TEST_29070,0.99997693
TEST_48244,0.9998239
TEST_46867,0.9961382
TEST_25464,0.99941045
TEST_49027,0.9999955
TEST_33263,0.9993065
TEST_23505,0.999991
TEST_43652,0.99999416
TEST_04462,0.99895775
TEST_28358,0.9999756
TEST_21486,0.99832255
TEST_35707,0.99757314
TEST_44063,0.99995303
TEST_15242,0.23481797
TEST_26090,0.99970895
TEST_33818,0.9999601
TEST_31029,0.9999531
TEST_05628,0.9999966
TEST_36454,0.9999318
TEST_49456,0.99987435
TEST_25199,0.9999917
TEST_43089,0.0020605605
TEST_07783,0.99986863
TEST_10068,0.99997216
TEST_16809,0.99998146
TEST_08210,0.99991447
TEST_33667,0.999807
TEST_21420,0.9992035
TEST_10865,0.99989635
TEST_22641,5.389258e-07
TEST_45154,0.99998003
TEST_19416,0.9999413
TEST_15045,0.9999743
TEST_35730,0.020555463
TEST_37081,0.999916
TEST_28869,0.99994147
TEST_49217,0.18208869
TEST_37101,0.9979069
TEST_23229,0.70933896
TEST_33938,0.99619555
TEST_27717,0.99998295
TEST_18705,0.99997866
TEST_06237,0.99997485
TEST_20291,0.9942689
TEST_08208,0.9994574
TEST_35914,0.99997133
TEST_44305,0.99925256
TEST_35781,0.99999064
TEST_29319,0.9999754
TEST_42804,0.9998798
TEST_17071,0.9999995
TEST_12785,0.99997205
TEST_17082,0.99996585
TEST_02902,0.9999581
TEST_29064,0.99996525
TEST_28057,0.9998971
TEST_45412,0.9999878
TEST_20887,0.9999409
TEST_06156,0.9999934
TEST_05419,0.9999846
TEST_10040,0.99993014
TEST_17313,0.99999815
TEST_12055,0.9999993
TEST_19601,0.99999297
TEST_37840,0.99995583
TEST_47149,0.9999953
TEST_31509,0.024200222
TEST_09701,0.9999968
TEST_11813,0.9993063
TEST_17321,0.9998208
TEST_25840,0.9996421
TEST_19120,0.9999899
TEST_37218,0.999996
TEST_40662,0.99999744
TEST_06552,0.99995506
TEST_21985,0.9998926
TEST_34275,9.749791e-07
TEST_22637,0.99999976
TEST_22607,0.99998546
TEST_13129,0.9998412
TEST_36466,0.99555653
TEST_26847,0.9999779
TEST_10273,0.9988379
TEST_18471,0.99932784
TEST_37055,7.025526e-06
TEST_45861,0.9989013
TEST_48885,0.9999928
TEST_12392,0.9997303
TEST_23805,0.99990785
TEST_06015,2.8382323e-07
TEST_33474,0.9999168
TEST_16528,0.9999204
TEST_05396,0.9995386
TEST_48107,0.9999782
TEST_42309,0.9979861
TEST_24664,0.9997763
TEST_21819,0.9999881
TEST_32440,0.9999919
TEST_48456,0.1378164
TEST_27722,0.99973327
TEST_45062,0.9999689
TEST_16322,0.999988
TEST_36657,8.262329e-05
TEST_36268,0.9999762
TEST_09468,0.99990207
TEST_01630,0.9999966
TEST_16296,0.99990636
TEST_37346,0.9999834
TEST_15688,0.9999264
TEST_43246,0.99884677
TEST_04310,0.9998856
TEST_36022,0.9998691
TEST_23035,0.9999167
TEST_28077,0.9998907
TEST_24513,0.9999549
TEST_41132,0.9998007
TEST_46007,0.9999509
TEST_08838,0.9999989
TEST_34075,0.99998456
TEST_00035,0.99998885
TEST_32870,0.9998776
TEST_01679,0.99959105
TEST_47978,0.99997634
TEST_15365,0.99998254
TEST_44463,0.9990502
TEST_24032,0.9988616
TEST_04540,0.99997336
TEST_07549,0.0022187529
TEST_30978,0.9998062
TEST_45185,0.99997294
TEST_38142,3.2978223e-06
TEST_42564,0.99997216
TEST_03182,0.99989855
TEST_03217,0.999923
TEST_34560,0.19599012
TEST_21900,0.98355097
TEST_07982,0.99846286
TEST_43734,0.99793273
TEST_47552,0.9990648
TEST_20891,0.99996525
TEST_25345,0.99992
TEST_41218,0.9993054
TEST_32486,3.252526e-07
TEST_30231,0.9999903
TEST_18552,0.9999741
TEST_20310,0.9999991
TEST_07533,0.9998248
TEST_28464,0.99986506
TEST_24637,0.99991477
TEST_37425,0.99995965
TEST_02963,0.9999985
TEST_45454,0.931626
TEST_32069,0.99892354
TEST_44072,0.99981856
TEST_18468,0.9998607
TEST_26434,0.9999276
TEST_08723,0.9992255
TEST_47032,0.005384443
TEST_09380,0.9997987
TEST_47847,0.9999693
TEST_09866,0.9999713
TEST_19074,0.9998589
TEST_32973,0.9998021
TEST_32354,0.99999124
TEST_38429,0.999998
TEST_38320,0.9999902
TEST_02665,0.9999489
TEST_27432,0.99998844
TEST_29421,0.9994797
TEST_28462,0.9999828
TEST_38179,0.030076394
TEST_04224,0.99410355
TEST_28117,0.99966395
TEST_25089,0.998138
TEST_08913,0.9996645
TEST_18952,0.99999994
TEST_05483,0.99902606
TEST_42613,0.99974203
TEST_43912,0.9999924
TEST_11415,0.99939865
TEST_36850,0.99996173
TEST_42255,0.99975395
TEST_41708,0.9992123
TEST_15069,0.99984854
TEST_09365,0.9999832
TEST_02695,0.99724096
TEST_37392,0.9997072
TEST_01021,0.99993145
TEST_36432,0.9992401
TEST_08103,0.9998704
TEST_36490,0.999865
TEST_49651,0.9999947
TEST_36668,0.95297754
TEST_17864,0.9233582
TEST_06254,0.99996644
TEST_48166,0.9983183
TEST_23284,0.9999535
TEST_32067,0.9999609
TEST_49305,0.99955714
TEST_38346,0.41754875
TEST_48345,0.11437867
TEST_16418,0.9994012
TEST_09055,0.9997716
TEST_49050,0.9995745
TEST_49189,0.9996287
TEST_39197,0.0009137631
TEST_07643,0.9998772
TEST_47899,0.99998134
TEST_22579,0.9999227
TEST_11460,4.890701e-05
TEST_05017,0.99999523
TEST_32676,0.9999622
TEST_12784,0.99997663
TEST_43538,0.99999774
TEST_02863,0.99948686
TEST_07069,0.9998892
TEST_40523,0.9999912
TEST_09110,0.9999964
TEST_31651,0.9971772
TEST_28612,0.9999932
TEST_44751,0.99977314
TEST_04643,0.9994275
TEST_35002,0.019946624
TEST_24288,0.99789447
TEST_35534,0.9999976
TEST_36342,0.9566545
TEST_41206,0.99992335
TEST_21821,0.016493326
TEST_17095,0.99927783
TEST_03617,0.99999356
TEST_08349,0.999968
TEST_49052,0.9999379
TEST_05522,0.999995
TEST_33021,0.9999137
TEST_42465,0.9816424
TEST_38783,0.99937403
TEST_09464,0.9999682
TEST_24811,0.99998856
TEST_38089,0.9986615
TEST_11192,0.00032079336
TEST_49574,0.99989897
TEST_05638,0.9998431
TEST_30650,0.33593294
TEST_27530,0.99998665
TEST_44426,0.9998381
TEST_17176,0.9999902
TEST_32227,0.9999985
TEST_36485,0.9994251
TEST_15841,0.9999409
TEST_06572,0.0029192998
TEST_35078,0.005910018
TEST_17577,0.9995422
TEST_43307,0.99972993
TEST_12986,0.99985904
TEST_18283,0.99996203
TEST_15205,0.9999876
TEST_07878,0.9999596
TEST_44897,0.99960554
TEST_41410,0.99998486
TEST_24638,0.016009688
TEST_47763,0.99960953
TEST_06806,0.99999666
TEST_13137,0.9999782
TEST_40754,0.99985296
TEST_33904,0.99998176
TEST_17302,0.9998433
TEST_24437,0.9999396
TEST_20582,0.99999404
TEST_34702,0.9998686
TEST_45475,0.9999261
TEST_37295,0.999773
TEST_02175,0.99999297
TEST_46909,0.9999954
TEST_04636,0.9999472
TEST_32479,0.9991061
TEST_38483,0.99303323
TEST_31396,0.0040335483
TEST_15646,0.9999951
TEST_11470,0.99975324
TEST_25969,0.99995846
TEST_09044,0.9990766
TEST_22615,0.99983984
TEST_41882,4.7662008e-05
TEST_04999,0.99977607
TEST_23680,0.9999949
TEST_07176,0.9999368
TEST_05241,0.999986
TEST_00645,0.99993336
TEST_12550,0.9999784
TEST_28402,0.9999265
TEST_19175,0.1506685
TEST_27273,0.9999952
TEST_31628,9.477994e-06
TEST_00610,0.99992615
TEST_30458,0.99999213
TEST_23437,0.9998345
TEST_26810,0.9999188
TEST_05785,0.99996585
TEST_33260,0.9999522
TEST_21395,0.999976
TEST_21077,0.9828467
