id,path,fake,real
SXNFNHET,/home/tdl/deepvoice/CQT_test_nocan/SXNFNHET.ogg,0,1
TLLMTCMR,/home/tdl/deepvoice/CQT_test_nocan/TLLMTCMR.ogg,0,1
BBOABMYP,/home/tdl/deepvoice/CQT_test_nocan/BBOABMYP.ogg,0,1
PSPJWGQS,/home/tdl/deepvoice/CQT_test_nocan/PSPJWGQS.ogg,1,0
GZLZFJIU,/home/tdl/deepvoice/CQT_test_nocan/GZLZFJIU.ogg,1,0
BGKMTKGI,/home/tdl/deepvoice/CQT_test_nocan/BGKMTKGI.ogg,1,0
TPRSAMZQ,/home/tdl/deepvoice/CQT_test_nocan/TPRSAMZQ.ogg,1,0
mixed_14293,/home/tdl/deepvoice/CQT_test_nocan/mixed_14293.ogg,1,1
VSGVTQBQ,/home/tdl/deepvoice/CQT_test_nocan/VSGVTQBQ.ogg,0,1
VLVBTQXM,/home/tdl/deepvoice/CQT_test_nocan/VLVBTQXM.ogg,1,0
QKROJQTW,/home/tdl/deepvoice/CQT_test_nocan/QKROJQTW.ogg,1,0
mixed_2698,/home/tdl/deepvoice/CQT_test_nocan/mixed_2698.ogg,1,1
ZOSLUBHG,/home/tdl/deepvoice/CQT_test_nocan/ZOSLUBHG.ogg,1,0
OTSAOGDB,/home/tdl/deepvoice/CQT_test_nocan/OTSAOGDB.ogg,1,0
LOYHVYLV,/home/tdl/deepvoice/CQT_test_nocan/LOYHVYLV.ogg,0,1
mixed_7133,/home/tdl/deepvoice/CQT_test_nocan/mixed_7133.ogg,1,1
ZPEOEDBN,/home/tdl/deepvoice/CQT_test_nocan/ZPEOEDBN.ogg,0,1
YUCPTJJV,/home/tdl/deepvoice/CQT_test_nocan/YUCPTJJV.ogg,1,0
mixed_21366,/home/tdl/deepvoice/CQT_test_nocan/mixed_21366.ogg,1,1
mixed_24197,/home/tdl/deepvoice/CQT_test_nocan/mixed_24197.ogg,1,1
OZORLDMR,/home/tdl/deepvoice/CQT_test_nocan/OZORLDMR.ogg,0,1
DWPIURWY,/home/tdl/deepvoice/CQT_test_nocan/DWPIURWY.ogg,0,1
mixed_2376,/home/tdl/deepvoice/CQT_test_nocan/mixed_2376.ogg,1,1
QYEPFKMM,/home/tdl/deepvoice/CQT_test_nocan/QYEPFKMM.ogg,0,1
mixed_24821,/home/tdl/deepvoice/CQT_test_nocan/mixed_24821.ogg,1,1
NVKPVNQG,/home/tdl/deepvoice/CQT_test_nocan/NVKPVNQG.ogg,0,1
mixed_12808,/home/tdl/deepvoice/CQT_test_nocan/mixed_12808.ogg,1,1
FEYWSBJG,/home/tdl/deepvoice/CQT_test_nocan/FEYWSBJG.ogg,1,0
ASTDOLRJ,/home/tdl/deepvoice/CQT_test_nocan/ASTDOLRJ.ogg,1,0
CCNLEBRX,/home/tdl/deepvoice/CQT_test_nocan/CCNLEBRX.ogg,0,1
mixed_1305,/home/tdl/deepvoice/CQT_test_nocan/mixed_1305.ogg,1,1
mixed_9164,/home/tdl/deepvoice/CQT_test_nocan/mixed_9164.ogg,1,1
KVDNQYAB,/home/tdl/deepvoice/CQT_test_nocan/KVDNQYAB.ogg,0,1
GBIJTFGW,/home/tdl/deepvoice/CQT_test_nocan/GBIJTFGW.ogg,1,0
mixed_24548,/home/tdl/deepvoice/CQT_test_nocan/mixed_24548.ogg,1,1
QKXXIDES,/home/tdl/deepvoice/CQT_test_nocan/QKXXIDES.ogg,1,0
BMVDAGMM,/home/tdl/deepvoice/CQT_test_nocan/BMVDAGMM.ogg,0,1
RZFWPYFL,/home/tdl/deepvoice/CQT_test_nocan/RZFWPYFL.ogg,0,1
OZRQQZGW,/home/tdl/deepvoice/CQT_test_nocan/OZRQQZGW.ogg,0,1
mixed_6738,/home/tdl/deepvoice/CQT_test_nocan/mixed_6738.ogg,1,1
RPPBRMRD,/home/tdl/deepvoice/CQT_test_nocan/RPPBRMRD.ogg,0,1
mixed_11556,/home/tdl/deepvoice/CQT_test_nocan/mixed_11556.ogg,1,1
HBSMYFJS,/home/tdl/deepvoice/CQT_test_nocan/HBSMYFJS.ogg,1,0
WAZROFFF,/home/tdl/deepvoice/CQT_test_nocan/WAZROFFF.ogg,1,0
FDWYWWPW,/home/tdl/deepvoice/CQT_test_nocan/FDWYWWPW.ogg,1,0
mixed_4323,/home/tdl/deepvoice/CQT_test_nocan/mixed_4323.ogg,1,1
mixed_26842,/home/tdl/deepvoice/CQT_test_nocan/mixed_26842.ogg,1,1
MNTPRBCP,/home/tdl/deepvoice/CQT_test_nocan/MNTPRBCP.ogg,1,0
mixed_22587,/home/tdl/deepvoice/CQT_test_nocan/mixed_22587.ogg,1,1
JYNRTAAS,/home/tdl/deepvoice/CQT_test_nocan/JYNRTAAS.ogg,1,0
EAMWCNKA,/home/tdl/deepvoice/CQT_test_nocan/EAMWCNKA.ogg,0,1
MNXBCZKX,/home/tdl/deepvoice/CQT_test_nocan/MNXBCZKX.ogg,0,1
CPUUVICQ,/home/tdl/deepvoice/CQT_test_nocan/CPUUVICQ.ogg,1,0
mixed_19518,/home/tdl/deepvoice/CQT_test_nocan/mixed_19518.ogg,1,1
mixed_7128,/home/tdl/deepvoice/CQT_test_nocan/mixed_7128.ogg,1,1
mixed_8912,/home/tdl/deepvoice/CQT_test_nocan/mixed_8912.ogg,1,1
KLHNEFSX,/home/tdl/deepvoice/CQT_test_nocan/KLHNEFSX.ogg,1,0
QRYEXDRW,/home/tdl/deepvoice/CQT_test_nocan/QRYEXDRW.ogg,0,1
GVQDQCRY,/home/tdl/deepvoice/CQT_test_nocan/GVQDQCRY.ogg,1,0
RPORECHE,/home/tdl/deepvoice/CQT_test_nocan/RPORECHE.ogg,0,1
mixed_26132,/home/tdl/deepvoice/CQT_test_nocan/mixed_26132.ogg,1,1
EDCWYGXX,/home/tdl/deepvoice/CQT_test_nocan/EDCWYGXX.ogg,0,1
RRBGNWOC,/home/tdl/deepvoice/CQT_test_nocan/RRBGNWOC.ogg,0,1
PDUOGMXE,/home/tdl/deepvoice/CQT_test_nocan/PDUOGMXE.ogg,1,0
FROAURFJ,/home/tdl/deepvoice/CQT_test_nocan/FROAURFJ.ogg,0,1
mixed_23806,/home/tdl/deepvoice/CQT_test_nocan/mixed_23806.ogg,1,1
KCEZIVXA,/home/tdl/deepvoice/CQT_test_nocan/KCEZIVXA.ogg,1,0
NDVWUPFC,/home/tdl/deepvoice/CQT_test_nocan/NDVWUPFC.ogg,1,0
mixed_23699,/home/tdl/deepvoice/CQT_test_nocan/mixed_23699.ogg,1,1
UUSLQLZT,/home/tdl/deepvoice/CQT_test_nocan/UUSLQLZT.ogg,1,0
mixed_12166,/home/tdl/deepvoice/CQT_test_nocan/mixed_12166.ogg,1,1
IWKGGBXU,/home/tdl/deepvoice/CQT_test_nocan/IWKGGBXU.ogg,1,0
HEVTZPCP,/home/tdl/deepvoice/CQT_test_nocan/HEVTZPCP.ogg,1,0
BPJWGWTA,/home/tdl/deepvoice/CQT_test_nocan/BPJWGWTA.ogg,0,1
ULJUEJOY,/home/tdl/deepvoice/CQT_test_nocan/ULJUEJOY.ogg,1,0
TNAMWJYS,/home/tdl/deepvoice/CQT_test_nocan/TNAMWJYS.ogg,0,1
DHNYOIFI,/home/tdl/deepvoice/CQT_test_nocan/DHNYOIFI.ogg,0,1
CDHRIPJQ,/home/tdl/deepvoice/CQT_test_nocan/CDHRIPJQ.ogg,1,0
ACCJJVII,/home/tdl/deepvoice/CQT_test_nocan/ACCJJVII.ogg,1,0
mixed_3496,/home/tdl/deepvoice/CQT_test_nocan/mixed_3496.ogg,1,1
KLWCIERW,/home/tdl/deepvoice/CQT_test_nocan/KLWCIERW.ogg,0,1
mixed_16676,/home/tdl/deepvoice/CQT_test_nocan/mixed_16676.ogg,1,1
ZFKHZPKV,/home/tdl/deepvoice/CQT_test_nocan/ZFKHZPKV.ogg,0,1
TEDICYZK,/home/tdl/deepvoice/CQT_test_nocan/TEDICYZK.ogg,1,0
FDTSNPXN,/home/tdl/deepvoice/CQT_test_nocan/FDTSNPXN.ogg,1,0
mixed_98,/home/tdl/deepvoice/CQT_test_nocan/mixed_98.ogg,1,1
UYVMFJJC,/home/tdl/deepvoice/CQT_test_nocan/UYVMFJJC.ogg,0,1
mixed_7001,/home/tdl/deepvoice/CQT_test_nocan/mixed_7001.ogg,1,1
DULYKBFE,/home/tdl/deepvoice/CQT_test_nocan/DULYKBFE.ogg,1,0
mixed_3032,/home/tdl/deepvoice/CQT_test_nocan/mixed_3032.ogg,1,1
LCZLVSDQ,/home/tdl/deepvoice/CQT_test_nocan/LCZLVSDQ.ogg,0,1
DQUKJDNB,/home/tdl/deepvoice/CQT_test_nocan/DQUKJDNB.ogg,1,0
TFBIYGHN,/home/tdl/deepvoice/CQT_test_nocan/TFBIYGHN.ogg,1,0
VHPYWEUV,/home/tdl/deepvoice/CQT_test_nocan/VHPYWEUV.ogg,1,0
EXJHYQZZ,/home/tdl/deepvoice/CQT_test_nocan/EXJHYQZZ.ogg,0,1
YUNOQFEP,/home/tdl/deepvoice/CQT_test_nocan/YUNOQFEP.ogg,1,0
mixed_8385,/home/tdl/deepvoice/CQT_test_nocan/mixed_8385.ogg,1,1
VXYIGOIX,/home/tdl/deepvoice/CQT_test_nocan/VXYIGOIX.ogg,1,0
mixed_3135,/home/tdl/deepvoice/CQT_test_nocan/mixed_3135.ogg,1,1
DTJXDEZU,/home/tdl/deepvoice/CQT_test_nocan/DTJXDEZU.ogg,1,0
ESXFEAUH,/home/tdl/deepvoice/CQT_test_nocan/ESXFEAUH.ogg,1,0
ODDEUKJQ,/home/tdl/deepvoice/CQT_test_nocan/ODDEUKJQ.ogg,0,1
SAJLUUQT,/home/tdl/deepvoice/CQT_test_nocan/SAJLUUQT.ogg,0,1
ZKCPTUMN,/home/tdl/deepvoice/CQT_test_nocan/ZKCPTUMN.ogg,1,0
RXGQEQVA,/home/tdl/deepvoice/CQT_test_nocan/RXGQEQVA.ogg,0,1
EPFIUDTO,/home/tdl/deepvoice/CQT_test_nocan/EPFIUDTO.ogg,1,0
AGDAVVQQ,/home/tdl/deepvoice/CQT_test_nocan/AGDAVVQQ.ogg,0,1
mixed_11213,/home/tdl/deepvoice/CQT_test_nocan/mixed_11213.ogg,1,1
OZMWZJSH,/home/tdl/deepvoice/CQT_test_nocan/OZMWZJSH.ogg,0,1
JWLISOUW,/home/tdl/deepvoice/CQT_test_nocan/JWLISOUW.ogg,1,0
mixed_26360,/home/tdl/deepvoice/CQT_test_nocan/mixed_26360.ogg,1,1
BVDGGJGK,/home/tdl/deepvoice/CQT_test_nocan/BVDGGJGK.ogg,0,1
mixed_16207,/home/tdl/deepvoice/CQT_test_nocan/mixed_16207.ogg,1,1
TBOEHAPU,/home/tdl/deepvoice/CQT_test_nocan/TBOEHAPU.ogg,0,1
KKJBTDLK,/home/tdl/deepvoice/CQT_test_nocan/KKJBTDLK.ogg,1,0
KYCWDHWY,/home/tdl/deepvoice/CQT_test_nocan/KYCWDHWY.ogg,1,0
mixed_1179,/home/tdl/deepvoice/CQT_test_nocan/mixed_1179.ogg,1,1
HOGAPXXL,/home/tdl/deepvoice/CQT_test_nocan/HOGAPXXL.ogg,1,0
OHSLZJAH,/home/tdl/deepvoice/CQT_test_nocan/OHSLZJAH.ogg,0,1
WUDEYGFJ,/home/tdl/deepvoice/CQT_test_nocan/WUDEYGFJ.ogg,1,0
FCESHYLO,/home/tdl/deepvoice/CQT_test_nocan/FCESHYLO.ogg,0,1
MLTORXVC,/home/tdl/deepvoice/CQT_test_nocan/MLTORXVC.ogg,0,1
OMCKRSXD,/home/tdl/deepvoice/CQT_test_nocan/OMCKRSXD.ogg,0,1
HQFTIFOX,/home/tdl/deepvoice/CQT_test_nocan/HQFTIFOX.ogg,1,0
mixed_10959,/home/tdl/deepvoice/CQT_test_nocan/mixed_10959.ogg,1,1
mixed_13965,/home/tdl/deepvoice/CQT_test_nocan/mixed_13965.ogg,1,1
ICWWVDVC,/home/tdl/deepvoice/CQT_test_nocan/ICWWVDVC.ogg,0,1
mixed_22735,/home/tdl/deepvoice/CQT_test_nocan/mixed_22735.ogg,1,1
PYYJTSOD,/home/tdl/deepvoice/CQT_test_nocan/PYYJTSOD.ogg,1,0
HBPDEEWI,/home/tdl/deepvoice/CQT_test_nocan/HBPDEEWI.ogg,1,0
FVBUKVLD,/home/tdl/deepvoice/CQT_test_nocan/FVBUKVLD.ogg,0,1
mixed_19436,/home/tdl/deepvoice/CQT_test_nocan/mixed_19436.ogg,1,1
UHLTAHZO,/home/tdl/deepvoice/CQT_test_nocan/UHLTAHZO.ogg,0,1
VCEYJBSX,/home/tdl/deepvoice/CQT_test_nocan/VCEYJBSX.ogg,0,1
mixed_7126,/home/tdl/deepvoice/CQT_test_nocan/mixed_7126.ogg,1,1
mixed_9618,/home/tdl/deepvoice/CQT_test_nocan/mixed_9618.ogg,1,1
mixed_9482,/home/tdl/deepvoice/CQT_test_nocan/mixed_9482.ogg,1,1
mixed_10735,/home/tdl/deepvoice/CQT_test_nocan/mixed_10735.ogg,1,1
QKKNYSWI,/home/tdl/deepvoice/CQT_test_nocan/QKKNYSWI.ogg,0,1
JXLYXLSW,/home/tdl/deepvoice/CQT_test_nocan/JXLYXLSW.ogg,1,0
CFJIHRKA,/home/tdl/deepvoice/CQT_test_nocan/CFJIHRKA.ogg,0,1
UAQMDLLN,/home/tdl/deepvoice/CQT_test_nocan/UAQMDLLN.ogg,0,1
UERQOTTW,/home/tdl/deepvoice/CQT_test_nocan/UERQOTTW.ogg,1,0
mixed_25743,/home/tdl/deepvoice/CQT_test_nocan/mixed_25743.ogg,1,1
QHMMDVCG,/home/tdl/deepvoice/CQT_test_nocan/QHMMDVCG.ogg,0,1
OCMQFHCO,/home/tdl/deepvoice/CQT_test_nocan/OCMQFHCO.ogg,1,0
AJVGIHPT,/home/tdl/deepvoice/CQT_test_nocan/AJVGIHPT.ogg,0,1
KVBFNFNJ,/home/tdl/deepvoice/CQT_test_nocan/KVBFNFNJ.ogg,1,0
mixed_11803,/home/tdl/deepvoice/CQT_test_nocan/mixed_11803.ogg,1,1
LUXZGOPA,/home/tdl/deepvoice/CQT_test_nocan/LUXZGOPA.ogg,0,1
mixed_8706,/home/tdl/deepvoice/CQT_test_nocan/mixed_8706.ogg,1,1
RNJOOTQW,/home/tdl/deepvoice/CQT_test_nocan/RNJOOTQW.ogg,0,1
mixed_26205,/home/tdl/deepvoice/CQT_test_nocan/mixed_26205.ogg,1,1
OVRIZMRL,/home/tdl/deepvoice/CQT_test_nocan/OVRIZMRL.ogg,1,0
mixed_14424,/home/tdl/deepvoice/CQT_test_nocan/mixed_14424.ogg,1,1
DUFNKZBQ,/home/tdl/deepvoice/CQT_test_nocan/DUFNKZBQ.ogg,0,1
XTWABFDT,/home/tdl/deepvoice/CQT_test_nocan/XTWABFDT.ogg,0,1
TLJRIKKG,/home/tdl/deepvoice/CQT_test_nocan/TLJRIKKG.ogg,0,1
mixed_10036,/home/tdl/deepvoice/CQT_test_nocan/mixed_10036.ogg,1,1
BOWMYPHB,/home/tdl/deepvoice/CQT_test_nocan/BOWMYPHB.ogg,1,0
XOQYIFQT,/home/tdl/deepvoice/CQT_test_nocan/XOQYIFQT.ogg,0,1
IJAPTPIM,/home/tdl/deepvoice/CQT_test_nocan/IJAPTPIM.ogg,0,1
mixed_17947,/home/tdl/deepvoice/CQT_test_nocan/mixed_17947.ogg,1,1
RUEAQXHI,/home/tdl/deepvoice/CQT_test_nocan/RUEAQXHI.ogg,1,0
ZQIQMCWB,/home/tdl/deepvoice/CQT_test_nocan/ZQIQMCWB.ogg,1,0
mixed_17176,/home/tdl/deepvoice/CQT_test_nocan/mixed_17176.ogg,1,1
mixed_26782,/home/tdl/deepvoice/CQT_test_nocan/mixed_26782.ogg,1,1
mixed_21909,/home/tdl/deepvoice/CQT_test_nocan/mixed_21909.ogg,1,1
mixed_635,/home/tdl/deepvoice/CQT_test_nocan/mixed_635.ogg,1,1
mixed_17990,/home/tdl/deepvoice/CQT_test_nocan/mixed_17990.ogg,1,1
mixed_3251,/home/tdl/deepvoice/CQT_test_nocan/mixed_3251.ogg,1,1
mixed_23714,/home/tdl/deepvoice/CQT_test_nocan/mixed_23714.ogg,1,1
SYAAZCTE,/home/tdl/deepvoice/CQT_test_nocan/SYAAZCTE.ogg,0,1
ALAQYZKJ,/home/tdl/deepvoice/CQT_test_nocan/ALAQYZKJ.ogg,1,0
NBQHPPBS,/home/tdl/deepvoice/CQT_test_nocan/NBQHPPBS.ogg,0,1
TAYQMCUO,/home/tdl/deepvoice/CQT_test_nocan/TAYQMCUO.ogg,0,1
DSFHGRJH,/home/tdl/deepvoice/CQT_test_nocan/DSFHGRJH.ogg,1,0
mixed_338,/home/tdl/deepvoice/CQT_test_nocan/mixed_338.ogg,1,1
DFMHJRJR,/home/tdl/deepvoice/CQT_test_nocan/DFMHJRJR.ogg,0,1
FELZVJXD,/home/tdl/deepvoice/CQT_test_nocan/FELZVJXD.ogg,1,0
CYVRRGDR,/home/tdl/deepvoice/CQT_test_nocan/CYVRRGDR.ogg,0,1
QZVWRJJS,/home/tdl/deepvoice/CQT_test_nocan/QZVWRJJS.ogg,1,0
CPOBJNPC,/home/tdl/deepvoice/CQT_test_nocan/CPOBJNPC.ogg,0,1
XNBREDEB,/home/tdl/deepvoice/CQT_test_nocan/XNBREDEB.ogg,1,0
mixed_10325,/home/tdl/deepvoice/CQT_test_nocan/mixed_10325.ogg,1,1
mixed_4911,/home/tdl/deepvoice/CQT_test_nocan/mixed_4911.ogg,1,1
GGIXFPWM,/home/tdl/deepvoice/CQT_test_nocan/GGIXFPWM.ogg,0,1
JRGVOBQG,/home/tdl/deepvoice/CQT_test_nocan/JRGVOBQG.ogg,0,1
BICZYPDV,/home/tdl/deepvoice/CQT_test_nocan/BICZYPDV.ogg,0,1
JBKJQWFM,/home/tdl/deepvoice/CQT_test_nocan/JBKJQWFM.ogg,1,0
IMCBLUBO,/home/tdl/deepvoice/CQT_test_nocan/IMCBLUBO.ogg,1,0
ENQYSSJS,/home/tdl/deepvoice/CQT_test_nocan/ENQYSSJS.ogg,1,0
FQOSOCCT,/home/tdl/deepvoice/CQT_test_nocan/FQOSOCCT.ogg,1,0
mixed_16083,/home/tdl/deepvoice/CQT_test_nocan/mixed_16083.ogg,1,1
VVNEMXLV,/home/tdl/deepvoice/CQT_test_nocan/VVNEMXLV.ogg,0,1
FNNUTMYF,/home/tdl/deepvoice/CQT_test_nocan/FNNUTMYF.ogg,1,0
LJCCLGPT,/home/tdl/deepvoice/CQT_test_nocan/LJCCLGPT.ogg,1,0
LUINMHFU,/home/tdl/deepvoice/CQT_test_nocan/LUINMHFU.ogg,1,0
MXPSHPGB,/home/tdl/deepvoice/CQT_test_nocan/MXPSHPGB.ogg,0,1
WFZONHZL,/home/tdl/deepvoice/CQT_test_nocan/WFZONHZL.ogg,1,0
mixed_14366,/home/tdl/deepvoice/CQT_test_nocan/mixed_14366.ogg,1,1
AOTIQYMX,/home/tdl/deepvoice/CQT_test_nocan/AOTIQYMX.ogg,0,1
mixed_17,/home/tdl/deepvoice/CQT_test_nocan/mixed_17.ogg,1,1
NHZTTXOY,/home/tdl/deepvoice/CQT_test_nocan/NHZTTXOY.ogg,1,0
DDJPRUTS,/home/tdl/deepvoice/CQT_test_nocan/DDJPRUTS.ogg,0,1
BJBQCBQB,/home/tdl/deepvoice/CQT_test_nocan/BJBQCBQB.ogg,0,1
WLEUBDDC,/home/tdl/deepvoice/CQT_test_nocan/WLEUBDDC.ogg,0,1
mixed_12563,/home/tdl/deepvoice/CQT_test_nocan/mixed_12563.ogg,1,1
MFALYOCC,/home/tdl/deepvoice/CQT_test_nocan/MFALYOCC.ogg,0,1
NDVXHZGM,/home/tdl/deepvoice/CQT_test_nocan/NDVXHZGM.ogg,0,1
USQRMRHP,/home/tdl/deepvoice/CQT_test_nocan/USQRMRHP.ogg,0,1
YSIQZKPQ,/home/tdl/deepvoice/CQT_test_nocan/YSIQZKPQ.ogg,1,0
GMJMLZOR,/home/tdl/deepvoice/CQT_test_nocan/GMJMLZOR.ogg,0,1
mixed_7884,/home/tdl/deepvoice/CQT_test_nocan/mixed_7884.ogg,1,1
JJXCJLUE,/home/tdl/deepvoice/CQT_test_nocan/JJXCJLUE.ogg,0,1
VYMBDQLJ,/home/tdl/deepvoice/CQT_test_nocan/VYMBDQLJ.ogg,0,1
BWNYXRKL,/home/tdl/deepvoice/CQT_test_nocan/BWNYXRKL.ogg,1,0
GOAMQMMN,/home/tdl/deepvoice/CQT_test_nocan/GOAMQMMN.ogg,0,1
mixed_26543,/home/tdl/deepvoice/CQT_test_nocan/mixed_26543.ogg,1,1
LHKCMHOT,/home/tdl/deepvoice/CQT_test_nocan/LHKCMHOT.ogg,0,1
STNDTPJA,/home/tdl/deepvoice/CQT_test_nocan/STNDTPJA.ogg,0,1
WREPRSPA,/home/tdl/deepvoice/CQT_test_nocan/WREPRSPA.ogg,0,1
mixed_3197,/home/tdl/deepvoice/CQT_test_nocan/mixed_3197.ogg,1,1
mixed_24993,/home/tdl/deepvoice/CQT_test_nocan/mixed_24993.ogg,1,1
mixed_20889,/home/tdl/deepvoice/CQT_test_nocan/mixed_20889.ogg,1,1
IAZPJFGK,/home/tdl/deepvoice/CQT_test_nocan/IAZPJFGK.ogg,0,1
DWQIYCXA,/home/tdl/deepvoice/CQT_test_nocan/DWQIYCXA.ogg,1,0
mixed_22273,/home/tdl/deepvoice/CQT_test_nocan/mixed_22273.ogg,1,1
FPOLQWLH,/home/tdl/deepvoice/CQT_test_nocan/FPOLQWLH.ogg,0,1
ICUIHTEJ,/home/tdl/deepvoice/CQT_test_nocan/ICUIHTEJ.ogg,0,1
BEBAAECE,/home/tdl/deepvoice/CQT_test_nocan/BEBAAECE.ogg,1,0
mixed_21009,/home/tdl/deepvoice/CQT_test_nocan/mixed_21009.ogg,1,1
RTBWKPCL,/home/tdl/deepvoice/CQT_test_nocan/RTBWKPCL.ogg,0,1
mixed_11106,/home/tdl/deepvoice/CQT_test_nocan/mixed_11106.ogg,1,1
mixed_24285,/home/tdl/deepvoice/CQT_test_nocan/mixed_24285.ogg,1,1
VQMINZZE,/home/tdl/deepvoice/CQT_test_nocan/VQMINZZE.ogg,1,0
YINKVIBR,/home/tdl/deepvoice/CQT_test_nocan/YINKVIBR.ogg,0,1
mixed_12493,/home/tdl/deepvoice/CQT_test_nocan/mixed_12493.ogg,1,1
mixed_5398,/home/tdl/deepvoice/CQT_test_nocan/mixed_5398.ogg,1,1
LOIFDXKB,/home/tdl/deepvoice/CQT_test_nocan/LOIFDXKB.ogg,1,0
VGYZBCYR,/home/tdl/deepvoice/CQT_test_nocan/VGYZBCYR.ogg,0,1
mixed_4831,/home/tdl/deepvoice/CQT_test_nocan/mixed_4831.ogg,1,1
mixed_4407,/home/tdl/deepvoice/CQT_test_nocan/mixed_4407.ogg,1,1
mixed_25316,/home/tdl/deepvoice/CQT_test_nocan/mixed_25316.ogg,1,1
HCRLKHLS,/home/tdl/deepvoice/CQT_test_nocan/HCRLKHLS.ogg,1,0
mixed_6731,/home/tdl/deepvoice/CQT_test_nocan/mixed_6731.ogg,1,1
YDMKERLV,/home/tdl/deepvoice/CQT_test_nocan/YDMKERLV.ogg,0,1
HFOFPHYV,/home/tdl/deepvoice/CQT_test_nocan/HFOFPHYV.ogg,0,1
BMEIDEKC,/home/tdl/deepvoice/CQT_test_nocan/BMEIDEKC.ogg,1,0
YYDHFGVV,/home/tdl/deepvoice/CQT_test_nocan/YYDHFGVV.ogg,1,0
mixed_21553,/home/tdl/deepvoice/CQT_test_nocan/mixed_21553.ogg,1,1
AKGEZENQ,/home/tdl/deepvoice/CQT_test_nocan/AKGEZENQ.ogg,0,1
mixed_1229,/home/tdl/deepvoice/CQT_test_nocan/mixed_1229.ogg,1,1
PBATSVFT,/home/tdl/deepvoice/CQT_test_nocan/PBATSVFT.ogg,0,1
mixed_20528,/home/tdl/deepvoice/CQT_test_nocan/mixed_20528.ogg,1,1
BNHPZJEZ,/home/tdl/deepvoice/CQT_test_nocan/BNHPZJEZ.ogg,1,0
mixed_27374,/home/tdl/deepvoice/CQT_test_nocan/mixed_27374.ogg,1,1
mixed_25825,/home/tdl/deepvoice/CQT_test_nocan/mixed_25825.ogg,1,1
mixed_21601,/home/tdl/deepvoice/CQT_test_nocan/mixed_21601.ogg,1,1
PCOEVUET,/home/tdl/deepvoice/CQT_test_nocan/PCOEVUET.ogg,1,0
SUMVBMPU,/home/tdl/deepvoice/CQT_test_nocan/SUMVBMPU.ogg,1,0
MFHLHDDX,/home/tdl/deepvoice/CQT_test_nocan/MFHLHDDX.ogg,1,0
OGTOFOBF,/home/tdl/deepvoice/CQT_test_nocan/OGTOFOBF.ogg,1,0
mixed_10224,/home/tdl/deepvoice/CQT_test_nocan/mixed_10224.ogg,1,1
mixed_10856,/home/tdl/deepvoice/CQT_test_nocan/mixed_10856.ogg,1,1
ZEBIYRWN,/home/tdl/deepvoice/CQT_test_nocan/ZEBIYRWN.ogg,0,1
HPQVDUGJ,/home/tdl/deepvoice/CQT_test_nocan/HPQVDUGJ.ogg,1,0
AFJPEUHJ,/home/tdl/deepvoice/CQT_test_nocan/AFJPEUHJ.ogg,0,1
STBWZPBB,/home/tdl/deepvoice/CQT_test_nocan/STBWZPBB.ogg,1,0
OKQWDNUI,/home/tdl/deepvoice/CQT_test_nocan/OKQWDNUI.ogg,1,0
OJUOYXSL,/home/tdl/deepvoice/CQT_test_nocan/OJUOYXSL.ogg,0,1
ISZFPAQC,/home/tdl/deepvoice/CQT_test_nocan/ISZFPAQC.ogg,0,1
mixed_21713,/home/tdl/deepvoice/CQT_test_nocan/mixed_21713.ogg,1,1
mixed_22120,/home/tdl/deepvoice/CQT_test_nocan/mixed_22120.ogg,1,1
mixed_21927,/home/tdl/deepvoice/CQT_test_nocan/mixed_21927.ogg,1,1
mixed_20694,/home/tdl/deepvoice/CQT_test_nocan/mixed_20694.ogg,1,1
mixed_24685,/home/tdl/deepvoice/CQT_test_nocan/mixed_24685.ogg,1,1
RQOKRGCA,/home/tdl/deepvoice/CQT_test_nocan/RQOKRGCA.ogg,1,0
JTVAUJHG,/home/tdl/deepvoice/CQT_test_nocan/JTVAUJHG.ogg,0,1
mixed_18128,/home/tdl/deepvoice/CQT_test_nocan/mixed_18128.ogg,1,1
OJEQDIRJ,/home/tdl/deepvoice/CQT_test_nocan/OJEQDIRJ.ogg,0,1
BXBLNTNC,/home/tdl/deepvoice/CQT_test_nocan/BXBLNTNC.ogg,1,0
DHJLJVTK,/home/tdl/deepvoice/CQT_test_nocan/DHJLJVTK.ogg,1,0
ZRMHOFDK,/home/tdl/deepvoice/CQT_test_nocan/ZRMHOFDK.ogg,1,0
mixed_22711,/home/tdl/deepvoice/CQT_test_nocan/mixed_22711.ogg,1,1
ADLNYCMI,/home/tdl/deepvoice/CQT_test_nocan/ADLNYCMI.ogg,1,0
XETGSTTK,/home/tdl/deepvoice/CQT_test_nocan/XETGSTTK.ogg,0,1
NXDKQTIC,/home/tdl/deepvoice/CQT_test_nocan/NXDKQTIC.ogg,0,1
AXBMQXOI,/home/tdl/deepvoice/CQT_test_nocan/AXBMQXOI.ogg,1,0
mixed_1601,/home/tdl/deepvoice/CQT_test_nocan/mixed_1601.ogg,1,1
mixed_23004,/home/tdl/deepvoice/CQT_test_nocan/mixed_23004.ogg,1,1
GFLNSSZP,/home/tdl/deepvoice/CQT_test_nocan/GFLNSSZP.ogg,0,1
BJAUUCKM,/home/tdl/deepvoice/CQT_test_nocan/BJAUUCKM.ogg,0,1
